line,commit_id,count,line_level_label
inputBuffer.limit(inputBuffer.position()).reset();,c03b9118ad4b92be727e59a3e33ad9bb3b9d6bea,0,1
processInputBuffer();,c03b9118ad4b92be727e59a3e33ad9bb3b9d6bea,0,1
response.clear();,c03b9118ad4b92be727e59a3e33ad9bb3b9d6bea,0,1
"channel.read(response, null, handler);",c03b9118ad4b92be727e59a3e33ad9bb3b9d6bea,0,1
"log.debug(sm.getString(""wsFrameClient.ioe""), e);",c03b9118ad4b92be727e59a3e33ad9bb3b9d6bea,0,1
"WsSession wsSession = new WsSession(endpoint, wsRemoteEndpointClient);",77796b4d580fe3baeffb9f2c5cc706b5a0df7a23,6,1
"wsSession = new WsSession(ep, wsRemoteEndpointServer);",77796b4d580fe3baeffb9f2c5cc706b5a0df7a23,5,1
WsSession wsSession =,77796b4d580fe3baeffb9f2c5cc706b5a0df7a23,3,0
wsSession = new WsSession(,77796b4d580fe3baeffb9f2c5cc706b5a0df7a23,3,0
"new WsSession(endpoint, wsRemoteEndpointClient, this);",77796b4d580fe3baeffb9f2c5cc706b5a0df7a23,2,0
private final WebSocketContainer webSocketContainer;,77796b4d580fe3baeffb9f2c5cc706b5a0df7a23,1,0
"WsRemoteEndpointBase wsRemoteEndpoint,",77796b4d580fe3baeffb9f2c5cc706b5a0df7a23,1,0
this.webSocketContainer = webSocketContainer;,77796b4d580fe3baeffb9f2c5cc706b5a0df7a23,1,0
WsRemoteEndpointBase wsRemoteEndpoint) {,77796b4d580fe3baeffb9f2c5cc706b5a0df7a23,1,1
private final WebSocketContainer webSocketContainer;,77796b4d580fe3baeffb9f2c5cc706b5a0df7a23,1,0
this.webSocketContainer = wsc;,77796b4d580fe3baeffb9f2c5cc706b5a0df7a23,1,0
"ep, wsRemoteEndpointServer, webSocketContainer);",77796b4d580fe3baeffb9f2c5cc706b5a0df7a23,1,0
private final int binaryBufferSize;,77796b4d580fe3baeffb9f2c5cc706b5a0df7a23,1,1
private final int textBufferSize;,77796b4d580fe3baeffb9f2c5cc706b5a0df7a23,1,1
binaryBufferSize = (int) wsc.getMaxBinaryMessageBufferSize();,77796b4d580fe3baeffb9f2c5cc706b5a0df7a23,1,1
textBufferSize = (int) wsc.getMaxTextMessageBufferSize();,77796b4d580fe3baeffb9f2c5cc706b5a0df7a23,1,1
WebSocketContainer webSocketContainer) {,77796b4d580fe3baeffb9f2c5cc706b5a0df7a23,0,0
return webSocketContainer;,77796b4d580fe3baeffb9f2c5cc706b5a0df7a23,0,0
// TODO Auto-generated method stub,77796b4d580fe3baeffb9f2c5cc706b5a0df7a23,0,1
return null;,77796b4d580fe3baeffb9f2c5cc706b5a0df7a23,0,1
"sis,",77796b4d580fe3baeffb9f2c5cc706b5a0df7a23,0,0
"(int) webSocketContainer.getMaxBinaryMessageBufferSize(),",77796b4d580fe3baeffb9f2c5cc706b5a0df7a23,0,0
"(int) webSocketContainer.getMaxTextMessageBufferSize(),",77796b4d580fe3baeffb9f2c5cc706b5a0df7a23,0,0
wsSession);,77796b4d580fe3baeffb9f2c5cc706b5a0df7a23,0,0
"sis, binaryBufferSize, textBufferSize, wsSession);",77796b4d580fe3baeffb9f2c5cc706b5a0df7a23,0,1
private void close(Throwable t) {,9ebc28c6f1cc8d0019bb16bf31e9aaf5308a4f8b,2,0
private final void close(Throwable t) {,9ebc28c6f1cc8d0019bb16bf31e9aaf5308a4f8b,2,1
binaryBufferSize = (int) wsc.getMaxBinaryMessageBufferSize();,dd47277716797378105ca2d0edf109743d887a5f,4,1
textBufferSize = (int) wsc.getMaxTextMessageBufferSize();,dd47277716797378105ca2d0edf109743d887a5f,4,1
"sis, binaryBufferSize, textBufferSize, wsSession);",dd47277716797378105ca2d0edf109743d887a5f,4,1
private final int binaryBufferSize;,dd47277716797378105ca2d0edf109743d887a5f,3,1
private final int textBufferSize;,dd47277716797378105ca2d0edf109743d887a5f,3,1
wsSession = new WsSession(,dd47277716797378105ca2d0edf109743d887a5f,2,0
"wsSession = new WsSession(ep, wsRemoteEndpointServer);",dd47277716797378105ca2d0edf109743d887a5f,2,1
private final WebSocketContainer webSocketContainer;,dd47277716797378105ca2d0edf109743d887a5f,1,0
this.webSocketContainer = wsc;,dd47277716797378105ca2d0edf109743d887a5f,1,0
"sis,",dd47277716797378105ca2d0edf109743d887a5f,1,0
"(int) webSocketContainer.getMaxBinaryMessageBufferSize(),",dd47277716797378105ca2d0edf109743d887a5f,1,0
"(int) webSocketContainer.getMaxTextMessageBufferSize(),",dd47277716797378105ca2d0edf109743d887a5f,1,0
wsSession);,dd47277716797378105ca2d0edf109743d887a5f,1,0
"ep, wsRemoteEndpointServer, webSocketContainer);",dd47277716797378105ca2d0edf109743d887a5f,0,0
"Object bean, StoreDescription aDesc) throws Exception {",950d49999d264e7eb9cd2fed370bb2306925e1f4,6,0
* Print Attributes for the connector,950d49999d264e7eb9cd2fed370bb2306925e1f4,4,0
* @param aWriter Current writer,950d49999d264e7eb9cd2fed370bb2306925e1f4,4,0
* @param bean The connector bean,950d49999d264e7eb9cd2fed370bb2306925e1f4,4,0
"protected void storeConnectorAttributes(PrintWriter aWriter, int indent,",950d49999d264e7eb9cd2fed370bb2306925e1f4,3,0
* @param indent Indentation level,950d49999d264e7eb9cd2fed370bb2306925e1f4,3,0
* @throws Exception Store error occurred,950d49999d264e7eb9cd2fed370bb2306925e1f4,3,0
"protected void storeConnectorAttribtues(PrintWriter aWriter, int indent,",950d49999d264e7eb9cd2fed370bb2306925e1f4,3,0
"storeConnectorAttributes(aWriter, indent, bean, aDesc);",950d49999d264e7eb9cd2fed370bb2306925e1f4,3,0
"protected void storeConnectorAttribtues(PrintWriter aWriter, int indent,",950d49999d264e7eb9cd2fed370bb2306925e1f4,3,1
"storeConnectorAttribtues(aWriter, indent, bean, aDesc);",950d49999d264e7eb9cd2fed370bb2306925e1f4,3,1
"throw new IOException(""Context original file at """,950d49999d264e7eb9cd2fed370bb2306925e1f4,3,0
"throw new IOException(""Context orginal file at """,950d49999d264e7eb9cd2fed370bb2306925e1f4,3,1
* @param aDesc The connector description,950d49999d264e7eb9cd2fed370bb2306925e1f4,2,0
/**,950d49999d264e7eb9cd2fed370bb2306925e1f4,1,0
*,950d49999d264e7eb9cd2fed370bb2306925e1f4,1,0
* @deprecated  Use {@link #storeConnectorAttributes()},950d49999d264e7eb9cd2fed370bb2306925e1f4,1,0
*/,950d49999d264e7eb9cd2fed370bb2306925e1f4,1,0
},950d49999d264e7eb9cd2fed370bb2306925e1f4,1,0
@Deprecated,950d49999d264e7eb9cd2fed370bb2306925e1f4,0,0
"OutputBufferFlushSendHandler(ByteBuffer outputBuffer, SendHandler handler) {",e8a224c99f2ca2a70b234cc5238c999f61657949,2,0
"public OutputBufferFlushSendHandler(ByteBuffer outputBuffer, SendHandler handler) {",e8a224c99f2ca2a70b234cc5238c999f61657949,2,1
IntermediateMessageHandler(WsRemoteEndpointImplBase endpoint) {,e8a224c99f2ca2a70b234cc5238c999f61657949,1,0
WsOutputStream(WsRemoteEndpointImplBase endpoint) {,e8a224c99f2ca2a70b234cc5238c999f61657949,1,0
WsWriter(WsRemoteEndpointImplBase endpoint) {,e8a224c99f2ca2a70b234cc5238c999f61657949,1,0
"EncoderEntry(Class<?> clazz, Encoder encoder) {",e8a224c99f2ca2a70b234cc5238c999f61657949,1,0
"StateUpdateSendHandler(SendHandler handler, StateMachine stateMachine) {",e8a224c99f2ca2a70b234cc5238c999f61657949,1,0
public IntermediateMessageHandler(WsRemoteEndpointImplBase endpoint) {,e8a224c99f2ca2a70b234cc5238c999f61657949,1,1
public WsOutputStream(WsRemoteEndpointImplBase endpoint) {,e8a224c99f2ca2a70b234cc5238c999f61657949,1,1
public WsWriter(WsRemoteEndpointImplBase endpoint) {,e8a224c99f2ca2a70b234cc5238c999f61657949,1,1
"public EncoderEntry(Class<?> clazz, Encoder encoder) {",e8a224c99f2ca2a70b234cc5238c999f61657949,1,1
"public StateUpdateSendHandler(SendHandler handler, StateMachine stateMachine) {",e8a224c99f2ca2a70b234cc5238c999f61657949,1,1
"EndMessageHandler(WsRemoteEndpointImplBase endpoint,",e8a224c99f2ca2a70b234cc5238c999f61657949,0,0
"TextMessageSendHandler(SendHandler handler, CharBuffer message,",e8a224c99f2ca2a70b234cc5238c999f61657949,0,0
"OutputBufferSendHandler(SendHandler completion,",e8a224c99f2ca2a70b234cc5238c999f61657949,0,0
"public EndMessageHandler(WsRemoteEndpointImplBase endpoint,",e8a224c99f2ca2a70b234cc5238c999f61657949,0,1
"public TextMessageSendHandler(SendHandler handler, CharBuffer message,",e8a224c99f2ca2a70b234cc5238c999f61657949,0,1
"public OutputBufferSendHandler(SendHandler completion,",e8a224c99f2ca2a70b234cc5238c999f61657949,0,1
IntermediateMessageHandler(WsRemoteEndpointImplBase endpoint) {,a247e062083d1d9affad4f59c40758d8d127b8c5,1,0
"OutputBufferFlushSendHandler(ByteBuffer outputBuffer, SendHandler handler) {",a247e062083d1d9affad4f59c40758d8d127b8c5,1,0
WsOutputStream(WsRemoteEndpointImplBase endpoint) {,a247e062083d1d9affad4f59c40758d8d127b8c5,1,0
WsWriter(WsRemoteEndpointImplBase endpoint) {,a247e062083d1d9affad4f59c40758d8d127b8c5,1,0
"EncoderEntry(Class<?> clazz, Encoder encoder) {",a247e062083d1d9affad4f59c40758d8d127b8c5,1,0
"StateUpdateSendHandler(SendHandler handler, StateMachine stateMachine) {",a247e062083d1d9affad4f59c40758d8d127b8c5,1,0
public IntermediateMessageHandler(WsRemoteEndpointImplBase endpoint) {,a247e062083d1d9affad4f59c40758d8d127b8c5,1,1
"public OutputBufferFlushSendHandler(ByteBuffer outputBuffer, SendHandler handler) {",a247e062083d1d9affad4f59c40758d8d127b8c5,1,1
public WsOutputStream(WsRemoteEndpointImplBase endpoint) {,a247e062083d1d9affad4f59c40758d8d127b8c5,1,1
public WsWriter(WsRemoteEndpointImplBase endpoint) {,a247e062083d1d9affad4f59c40758d8d127b8c5,1,1
"public EncoderEntry(Class<?> clazz, Encoder encoder) {",a247e062083d1d9affad4f59c40758d8d127b8c5,1,1
"public StateUpdateSendHandler(SendHandler handler, StateMachine stateMachine) {",a247e062083d1d9affad4f59c40758d8d127b8c5,1,1
"EndMessageHandler(WsRemoteEndpointImplBase endpoint,",a247e062083d1d9affad4f59c40758d8d127b8c5,0,0
"TextMessageSendHandler(SendHandler handler, CharBuffer message,",a247e062083d1d9affad4f59c40758d8d127b8c5,0,0
"OutputBufferSendHandler(SendHandler completion,",a247e062083d1d9affad4f59c40758d8d127b8c5,0,0
"public EndMessageHandler(WsRemoteEndpointImplBase endpoint,",a247e062083d1d9affad4f59c40758d8d127b8c5,0,1
"public TextMessageSendHandler(SendHandler handler, CharBuffer message,",a247e062083d1d9affad4f59c40758d8d127b8c5,0,1
"public OutputBufferSendHandler(SendHandler completion,",a247e062083d1d9affad4f59c40758d8d127b8c5,0,1
public UpgradeServlet(Class<? extends HttpUpgradeHandler> upgradeHandlerClass) {,20b02326c3d3ab49c12d2ba9c0c35929291775c6,6,1
UpgradeServlet(Class<? extends HttpUpgradeHandler> upgradeHandlerClass) {,20b02326c3d3ab49c12d2ba9c0c35929291775c6,5,0
public UpgradeConnection(Socket socket) {,20b02326c3d3ab49c12d2ba9c0c35929291775c6,2,1
"public EchoListener(ServletInputStream sis, ServletOutputStream sos) {",20b02326c3d3ab49c12d2ba9c0c35929291775c6,2,1
UpgradeConnection(Socket socket) {,20b02326c3d3ab49c12d2ba9c0c35929291775c6,1,0
"EchoListener(ServletInputStream sis, ServletOutputStream sos) {",20b02326c3d3ab49c12d2ba9c0c35929291775c6,1,0
// Binding the naming context to the class loader,0093619f08f567513ee18227a5e02178d72e2855,4,0
// Binding the naming context to the class loader,0093619f08f567513ee18227a5e02178d72e2855,4,1
"public static final String ADD_WELCOME_FILE_EVENT = ""addWelcomeFile"";",0093619f08f567513ee18227a5e02178d72e2855,3,1
"public static final String REMOVE_WELCOME_FILE_EVENT = ""removeWelcomeFile"";",0093619f08f567513ee18227a5e02178d72e2855,3,1
"public static final String  CLEAR_WELCOME_FILES_EVENT = ""clearWelcomeFiles"";",0093619f08f567513ee18227a5e02178d72e2855,3,1
"public static final String CHANGE_SESSION_ID_EVENT = ""changeSessionId"";",0093619f08f567513ee18227a5e02178d72e2855,3,1
public Object getNamingToken();,0093619f08f567513ee18227a5e02178d72e2855,3,1
public Object getNamingToken();,0093619f08f567513ee18227a5e02178d72e2855,3,1
"Hashtable<String, Object> contextEnv = new Hashtable<>();",0093619f08f567513ee18227a5e02178d72e2855,2,0
"namingContext = new NamingContext(contextEnv, getName());",0093619f08f567513ee18227a5e02178d72e2855,2,0
} catch (NamingException e) {,0093619f08f567513ee18227a5e02178d72e2855,2,0
// Setting the context in read/write mode,0093619f08f567513ee18227a5e02178d72e2855,2,0
"ContextAccessController.setWritable(getName(), token);",0093619f08f567513ee18227a5e02178d72e2855,2,0
// Setting the context in read only mode,0093619f08f567513ee18227a5e02178d72e2855,2,0
"ContextBindings.bindClassLoader(container, token,",0093619f08f567513ee18227a5e02178d72e2855,2,0
((Context) container).getLoader().getClassLoader());,0093619f08f567513ee18227a5e02178d72e2855,2,0
} finally {,0093619f08f567513ee18227a5e02178d72e2855,2,0
"ContextBindings.unbindClassLoader(container, token,",0093619f08f567513ee18227a5e02178d72e2855,2,0
for (ObjectName objectName : names) {,0093619f08f567513ee18227a5e02178d72e2855,2,0
namingContext = null;,0093619f08f567513ee18227a5e02178d72e2855,2,0
envCtx = null;,0093619f08f567513ee18227a5e02178d72e2855,2,0
compCtx = null;,0093619f08f567513ee18227a5e02178d72e2855,2,0
"Hashtable<String, Object> contextEnv = new Hashtable<>();",0093619f08f567513ee18227a5e02178d72e2855,2,1
"namingContext = new NamingContext(contextEnv, getName());",0093619f08f567513ee18227a5e02178d72e2855,2,1
} catch (NamingException e) {,0093619f08f567513ee18227a5e02178d72e2855,2,1
// Setting the context in read/write mode,0093619f08f567513ee18227a5e02178d72e2855,2,1
"ContextAccessController.setWritable(getName(), token);",0093619f08f567513ee18227a5e02178d72e2855,2,1
// Setting the context in read only mode,0093619f08f567513ee18227a5e02178d72e2855,2,1
"ContextBindings.bindClassLoader(container, token,",0093619f08f567513ee18227a5e02178d72e2855,2,1
((Context) container).getLoader().getClassLoader());,0093619f08f567513ee18227a5e02178d72e2855,2,1
"ContextBindings.unbindClassLoader(container, token,",0093619f08f567513ee18227a5e02178d72e2855,2,1
for (ObjectName objectName : names) {,0093619f08f567513ee18227a5e02178d72e2855,2,1
namingContext = null;,0093619f08f567513ee18227a5e02178d72e2855,2,1
envCtx = null;,0093619f08f567513ee18227a5e02178d72e2855,2,1
compCtx = null;,0093619f08f567513ee18227a5e02178d72e2855,2,1
Object getNamingToken();,0093619f08f567513ee18227a5e02178d72e2855,2,0
"public default void addServletMappingDecoded(String pattern, String name) {",0093619f08f567513ee18227a5e02178d72e2855,2,1
public Loader getLoader();,0093619f08f567513ee18227a5e02178d72e2855,2,1
Object getNamingToken();,0093619f08f567513ee18227a5e02178d72e2855,2,0
try {,0093619f08f567513ee18227a5e02178d72e2855,1,0
},0093619f08f567513ee18227a5e02178d72e2855,1,0
"ContextAccessController.setSecurityToken(getName(), token);",0093619f08f567513ee18227a5e02178d72e2855,1,0
"ContextAccessController.setSecurityToken(container, token);",0093619f08f567513ee18227a5e02178d72e2855,1,0
"ContextBindings.bindContext(container, namingContext, token);",0093619f08f567513ee18227a5e02178d72e2855,1,0
if( log.isDebugEnabled() ) {,0093619f08f567513ee18227a5e02178d72e2855,1,0
"log.debug(""Bound "" + container );",0093619f08f567513ee18227a5e02178d72e2855,1,0
if (container instanceof Context) {,0093619f08f567513ee18227a5e02178d72e2855,1,0
if (container instanceof Server) {,0093619f08f567513ee18227a5e02178d72e2855,1,0
this.getClass().getClassLoader());,0093619f08f567513ee18227a5e02178d72e2855,1,0
if (container instanceof StandardServer) {,0093619f08f567513ee18227a5e02178d72e2855,1,0
"// Regardless of success, so that we can do cleanup on configure_stop",0093619f08f567513ee18227a5e02178d72e2855,1,0
initialized = true;,0093619f08f567513ee18227a5e02178d72e2855,1,0
"ContextBindings.unbindContext(container, token);",0093619f08f567513ee18227a5e02178d72e2855,1,0
"ContextAccessController.unsetSecurityToken(getName(), token);",0093619f08f567513ee18227a5e02178d72e2855,1,0
"ContextAccessController.unsetSecurityToken(container, token);",0093619f08f567513ee18227a5e02178d72e2855,1,0
Collection<ObjectName> names = objectNames.values();,0093619f08f567513ee18227a5e02178d72e2855,1,0
initialized = false;,0093619f08f567513ee18227a5e02178d72e2855,1,0
},0093619f08f567513ee18227a5e02178d72e2855,1,1
"ContextAccessController.setSecurityToken(getName(), token);",0093619f08f567513ee18227a5e02178d72e2855,1,1
"ContextAccessController.setSecurityToken(container, token);",0093619f08f567513ee18227a5e02178d72e2855,1,1
"ContextBindings.bindContext(container, namingContext, token);",0093619f08f567513ee18227a5e02178d72e2855,1,1
if( log.isDebugEnabled() ) {,0093619f08f567513ee18227a5e02178d72e2855,1,1
"log.debug(""Bound "" + container );",0093619f08f567513ee18227a5e02178d72e2855,1,1
try {,0093619f08f567513ee18227a5e02178d72e2855,1,1
if (container instanceof Context) {,0093619f08f567513ee18227a5e02178d72e2855,1,1
if (container instanceof Server) {,0093619f08f567513ee18227a5e02178d72e2855,1,1
this.getClass().getClassLoader());,0093619f08f567513ee18227a5e02178d72e2855,1,1
if (container instanceof StandardServer) {,0093619f08f567513ee18227a5e02178d72e2855,1,1
initialized = true;,0093619f08f567513ee18227a5e02178d72e2855,1,1
"ContextBindings.unbindContext(container, token);",0093619f08f567513ee18227a5e02178d72e2855,1,1
"ContextAccessController.unsetSecurityToken(getName(), token);",0093619f08f567513ee18227a5e02178d72e2855,1,1
"ContextAccessController.unsetSecurityToken(container, token);",0093619f08f567513ee18227a5e02178d72e2855,1,1
Collection<ObjectName> names = objectNames.values();,0093619f08f567513ee18227a5e02178d72e2855,1,1
initialized = false;,0093619f08f567513ee18227a5e02178d72e2855,1,1
"String ADD_WELCOME_FILE_EVENT = ""addWelcomeFile"";",0093619f08f567513ee18227a5e02178d72e2855,1,0
"String REMOVE_WELCOME_FILE_EVENT = ""removeWelcomeFile"";",0093619f08f567513ee18227a5e02178d72e2855,1,0
"String  CLEAR_WELCOME_FILES_EVENT = ""clearWelcomeFiles"";",0093619f08f567513ee18227a5e02178d72e2855,1,0
"String CHANGE_SESSION_ID_EVENT = ""changeSessionId"";",0093619f08f567513ee18227a5e02178d72e2855,1,0
"default void addServletMappingDecoded(String pattern, String name) {",0093619f08f567513ee18227a5e02178d72e2855,1,0
Loader getLoader();,0093619f08f567513ee18227a5e02178d72e2855,1,0
public boolean getAllowCasualMultipartParsing();,0093619f08f567513ee18227a5e02178d72e2855,1,1
public void setAllowCasualMultipartParsing(boolean allowCasualMultipartParsing);,0093619f08f567513ee18227a5e02178d72e2855,1,1
public Object[] getApplicationEventListeners();,0093619f08f567513ee18227a5e02178d72e2855,1,1
public void setApplicationEventListeners(Object listeners[]);,0093619f08f567513ee18227a5e02178d72e2855,1,1
public Object[] getApplicationLifecycleListeners();,0093619f08f567513ee18227a5e02178d72e2855,1,1
public void setApplicationLifecycleListeners(Object listeners[]);,0093619f08f567513ee18227a5e02178d72e2855,1,1
public String getCharset(Locale locale);,0093619f08f567513ee18227a5e02178d72e2855,1,1
public URL getConfigFile();,0093619f08f567513ee18227a5e02178d72e2855,1,1
public void setConfigFile(URL configFile);,0093619f08f567513ee18227a5e02178d72e2855,1,1
public boolean getConfigured();,0093619f08f567513ee18227a5e02178d72e2855,1,1
public void setConfigured(boolean configured);,0093619f08f567513ee18227a5e02178d72e2855,1,1
public boolean getCookies();,0093619f08f567513ee18227a5e02178d72e2855,1,1
public void setCookies(boolean cookies);,0093619f08f567513ee18227a5e02178d72e2855,1,1
public String getSessionCookieName();,0093619f08f567513ee18227a5e02178d72e2855,1,1
public void setSessionCookieName(String sessionCookieName);,0093619f08f567513ee18227a5e02178d72e2855,1,1
public boolean getUseHttpOnly();,0093619f08f567513ee18227a5e02178d72e2855,1,1
public void setUseHttpOnly(boolean useHttpOnly);,0093619f08f567513ee18227a5e02178d72e2855,1,1
public String getSessionCookieDomain();,0093619f08f567513ee18227a5e02178d72e2855,1,1
public void setSessionCookieDomain(String sessionCookieDomain);,0093619f08f567513ee18227a5e02178d72e2855,1,1
public String getSessionCookiePath();,0093619f08f567513ee18227a5e02178d72e2855,1,1
public void setSessionCookiePath(String sessionCookiePath);,0093619f08f567513ee18227a5e02178d72e2855,1,1
public boolean getSessionCookiePathUsesTrailingSlash();,0093619f08f567513ee18227a5e02178d72e2855,1,1
public void setSessionCookiePathUsesTrailingSlash(,0093619f08f567513ee18227a5e02178d72e2855,1,1
public boolean getCrossContext();,0093619f08f567513ee18227a5e02178d72e2855,1,1
public String getAltDDName();,0093619f08f567513ee18227a5e02178d72e2855,1,1
public void setAltDDName(String altDDName) ;,0093619f08f567513ee18227a5e02178d72e2855,1,1
public void setCrossContext(boolean crossContext);,0093619f08f567513ee18227a5e02178d72e2855,1,1
public boolean getDenyUncoveredHttpMethods();,0093619f08f567513ee18227a5e02178d72e2855,1,1
public void setDenyUncoveredHttpMethods(boolean denyUncoveredHttpMethods);,0093619f08f567513ee18227a5e02178d72e2855,1,1
public String getDisplayName();,0093619f08f567513ee18227a5e02178d72e2855,1,1
public void setDisplayName(String displayName);,0093619f08f567513ee18227a5e02178d72e2855,1,1
public boolean getDistributable();,0093619f08f567513ee18227a5e02178d72e2855,1,1
public void setDistributable(boolean distributable);,0093619f08f567513ee18227a5e02178d72e2855,1,1
public String getDocBase();,0093619f08f567513ee18227a5e02178d72e2855,1,1
public void setDocBase(String docBase);,0093619f08f567513ee18227a5e02178d72e2855,1,1
public String getEncodedPath();,0093619f08f567513ee18227a5e02178d72e2855,1,1
public boolean getIgnoreAnnotations();,0093619f08f567513ee18227a5e02178d72e2855,1,1
public void setIgnoreAnnotations(boolean ignoreAnnotations);,0093619f08f567513ee18227a5e02178d72e2855,1,1
public boolean getMetadataComplete();,0093619f08f567513ee18227a5e02178d72e2855,1,1
public void setMetadataComplete(boolean metadataComplete);,0093619f08f567513ee18227a5e02178d72e2855,1,1
public LoginConfig getLoginConfig();,0093619f08f567513ee18227a5e02178d72e2855,1,1
public void setLoginConfig(LoginConfig config);,0093619f08f567513ee18227a5e02178d72e2855,1,1
public NamingResourcesImpl getNamingResources();,0093619f08f567513ee18227a5e02178d72e2855,1,1
public void setNamingResources(NamingResourcesImpl namingResources);,0093619f08f567513ee18227a5e02178d72e2855,1,1
public String getPath();,0093619f08f567513ee18227a5e02178d72e2855,1,1
public void setPath(String path);,0093619f08f567513ee18227a5e02178d72e2855,1,1
public String getPublicId();,0093619f08f567513ee18227a5e02178d72e2855,1,1
public void setPublicId(String publicId);,0093619f08f567513ee18227a5e02178d72e2855,1,1
public boolean getReloadable();,0093619f08f567513ee18227a5e02178d72e2855,1,1
public void setReloadable(boolean reloadable);,0093619f08f567513ee18227a5e02178d72e2855,1,1
public boolean getOverride();,0093619f08f567513ee18227a5e02178d72e2855,1,1
public void setOverride(boolean override);,0093619f08f567513ee18227a5e02178d72e2855,1,1
public boolean getPrivileged();,0093619f08f567513ee18227a5e02178d72e2855,1,1
public void setPrivileged(boolean privileged);,0093619f08f567513ee18227a5e02178d72e2855,1,1
public ServletContext getServletContext();,0093619f08f567513ee18227a5e02178d72e2855,1,1
public int getSessionTimeout();,0093619f08f567513ee18227a5e02178d72e2855,1,1
public void setSessionTimeout(int timeout);,0093619f08f567513ee18227a5e02178d72e2855,1,1
public boolean getSwallowAbortedUploads();,0093619f08f567513ee18227a5e02178d72e2855,1,1
public void setSwallowAbortedUploads(boolean swallowAbortedUploads);,0093619f08f567513ee18227a5e02178d72e2855,1,1
public boolean getSwallowOutput();,0093619f08f567513ee18227a5e02178d72e2855,1,1
public void setSwallowOutput(boolean swallowOutput);,0093619f08f567513ee18227a5e02178d72e2855,1,1
public String getWrapperClass();,0093619f08f567513ee18227a5e02178d72e2855,1,1
public void setWrapperClass(String wrapperClass);,0093619f08f567513ee18227a5e02178d72e2855,1,1
public boolean getXmlNamespaceAware();,0093619f08f567513ee18227a5e02178d72e2855,1,1
public void setXmlNamespaceAware(boolean xmlNamespaceAware);,0093619f08f567513ee18227a5e02178d72e2855,1,1
public boolean getXmlValidation();,0093619f08f567513ee18227a5e02178d72e2855,1,1
public void setXmlValidation(boolean xmlValidation);,0093619f08f567513ee18227a5e02178d72e2855,1,1
public boolean getXmlBlockExternal();,0093619f08f567513ee18227a5e02178d72e2855,1,1
public void setXmlBlockExternal(boolean xmlBlockExternal);,0093619f08f567513ee18227a5e02178d72e2855,1,1
public boolean getTldValidation();,0093619f08f567513ee18227a5e02178d72e2855,1,1
public void setTldValidation(boolean tldValidation);,0093619f08f567513ee18227a5e02178d72e2855,1,1
public JarScanner getJarScanner();,0093619f08f567513ee18227a5e02178d72e2855,1,1
public void setJarScanner(JarScanner jarScanner);,0093619f08f567513ee18227a5e02178d72e2855,1,1
public Authenticator getAuthenticator();,0093619f08f567513ee18227a5e02178d72e2855,1,1
public void setLogEffectiveWebXml(boolean logEffectiveWebXml);,0093619f08f567513ee18227a5e02178d72e2855,1,1
public boolean getLogEffectiveWebXml();,0093619f08f567513ee18227a5e02178d72e2855,1,1
public InstanceManager getInstanceManager();,0093619f08f567513ee18227a5e02178d72e2855,1,1
public void setInstanceManager(InstanceManager instanceManager);,0093619f08f567513ee18227a5e02178d72e2855,1,1
public void setContainerSciFilter(String containerSciFilter);,0093619f08f567513ee18227a5e02178d72e2855,1,1
public String getContainerSciFilter();,0093619f08f567513ee18227a5e02178d72e2855,1,1
public boolean getParallelAnnotationScanning();,0093619f08f567513ee18227a5e02178d72e2855,1,1
public void setParallelAnnotationScanning(boolean parallelAnnotationScanning);,0093619f08f567513ee18227a5e02178d72e2855,1,1
public void addApplicationListener(String listener);,0093619f08f567513ee18227a5e02178d72e2855,1,1
public void addApplicationParameter(ApplicationParameter parameter);,0093619f08f567513ee18227a5e02178d72e2855,1,1
public void addConstraint(SecurityConstraint constraint);,0093619f08f567513ee18227a5e02178d72e2855,1,1
public void addErrorPage(ErrorPage errorPage);,0093619f08f567513ee18227a5e02178d72e2855,1,1
public void addFilterDef(FilterDef filterDef);,0093619f08f567513ee18227a5e02178d72e2855,1,1
public void addFilterMap(FilterMap filterMap);,0093619f08f567513ee18227a5e02178d72e2855,1,1
public void addFilterMapBefore(FilterMap filterMap);,0093619f08f567513ee18227a5e02178d72e2855,1,1
"public void addLocaleEncodingMappingParameter(String locale, String encoding);",0093619f08f567513ee18227a5e02178d72e2855,1,1
"public void addMimeMapping(String extension, String mimeType);",0093619f08f567513ee18227a5e02178d72e2855,1,1
"public void addParameter(String name, String value);",0093619f08f567513ee18227a5e02178d72e2855,1,1
"public void addRoleMapping(String role, String link);",0093619f08f567513ee18227a5e02178d72e2855,1,1
public void addSecurityRole(String role);,0093619f08f567513ee18227a5e02178d72e2855,1,1
"public void addServletMappingDecoded(String pattern, String name,",0093619f08f567513ee18227a5e02178d72e2855,1,1
public void addWatchedResource(String name);,0093619f08f567513ee18227a5e02178d72e2855,1,1
public void addWelcomeFile(String name);,0093619f08f567513ee18227a5e02178d72e2855,1,1
public void addWrapperLifecycle(String listener);,0093619f08f567513ee18227a5e02178d72e2855,1,1
public void addWrapperListener(String listener);,0093619f08f567513ee18227a5e02178d72e2855,1,1
public InstanceManager createInstanceManager();,0093619f08f567513ee18227a5e02178d72e2855,1,1
public Wrapper createWrapper();,0093619f08f567513ee18227a5e02178d72e2855,1,1
