line,commit_id,count,line_level_label
"log.debug(""decoded secretkey response"");",63fe226fb66056b6c96026aa2d389d8632df64d2,0,1
"up_prot.up(new Event(Event.MSG, msg));",63fe226fb66056b6c96026aa2d389d8632df64d2,0,1
"log.error(Util.getMessage(""FailedDecryptingAndSendingMessageUpWhenDrainingQueue""), t);",63fe226fb66056b6c96026aa2d389d8632df64d2,0,1
"log.trace(""draining %d messages from the down queue"", size);",63fe226fb66056b6c96026aa2d389d8632df64d2,0,1
encryptAndSend(tmp);,63fe226fb66056b6c96026aa2d389d8632df64d2,0,1
"log.error(Util.getMessage(""FailedSendingMessageDownWhenDrainingQueue""), t);",63fe226fb66056b6c96026aa2d389d8632df64d2,0,1
"keyMap.put(new AsciiString(getSymVersion()), getSymDecodingCipher());",63fe226fb66056b6c96026aa2d389d8632df64d2,0,1
setSecretKey(key);,63fe226fb66056b6c96026aa2d389d8632df64d2,0,1
setSymVersion(version);,63fe226fb66056b6c96026aa2d389d8632df64d2,0,1
drainDownQueue();,63fe226fb66056b6c96026aa2d389d8632df64d2,0,1
EncryptHeader hdr=(EncryptHeader)msg.getHeader(this.id);,63fe226fb66056b6c96026aa2d389d8632df64d2,0,1
cipher=keyMap.get(new AsciiString(hdr.getVersion()));,63fe226fb66056b6c96026aa2d389d8632df64d2,0,1
"log.trace(""decrypting using previous cipher version"");",63fe226fb66056b6c96026aa2d389d8632df64d2,0,1
byte[] decrypted_msg;,63fe226fb66056b6c96026aa2d389d8632df64d2,0,1
"decrypted_msg=code(msg.getRawBuffer(), msg.getOffset(), msg.getLength(), true);",63fe226fb66056b6c96026aa2d389d8632df64d2,0,1
"decrypted_msg=cipher.doFinal(msg.getRawBuffer(), msg.getOffset(), msg.getLength());",63fe226fb66056b6c96026aa2d389d8632df64d2,0,1
msg.setBuffer(decrypted_msg);,63fe226fb66056b6c96026aa2d389d8632df64d2,0,1
ret.setDest(msg.getDest());,63fe226fb66056b6c96026aa2d389d8632df64d2,0,1
ret.setSrc(msg.getSrc());,63fe226fb66056b6c96026aa2d389d8632df64d2,0,1
"tmp=Cipher.getInstance(asymAlgorithm, asymProvider);",63fe226fb66056b6c96026aa2d389d8632df64d2,0,1
tmp=Cipher.getInstance(asymAlgorithm);,63fe226fb66056b6c96026aa2d389d8632df64d2,0,1
"tmp.init(Cipher.ENCRYPT_MODE,pubKey);",63fe226fb66056b6c96026aa2d389d8632df64d2,0,1
byte[] encryptedKey=tmp.doFinal(secret.getEncoded());,63fe226fb66056b6c96026aa2d389d8632df64d2,0,1
"down_prot.down(new Event(Event.MSG,newMsg));",63fe226fb66056b6c96026aa2d389d8632df64d2,0,1
".putHeader(this.id,new EncryptHeader(EncryptHeader.KEY_REQUEST,getSymVersion()));",63fe226fb66056b6c96026aa2d389d8632df64d2,0,1
encryptAndSend(msg);,63fe226fb66056b6c96026aa2d389d8632df64d2,0,1
"log.warn(""unable to send message down"", e);",63fe226fb66056b6c96026aa2d389d8632df64d2,0,1
case Event.SET_LOCAL_ADDRESS:,63fe226fb66056b6c96026aa2d389d8632df64d2,0,1
local_addr=(Address)evt.getArg();,63fe226fb66056b6c96026aa2d389d8632df64d2,0,1
"EncryptHeader hdr=new EncryptHeader(EncryptHeader.ENCRYPT, getSymVersion());",63fe226fb66056b6c96026aa2d389d8632df64d2,0,1
if(this.encrypt_entire_message),63fe226fb66056b6c96026aa2d389d8632df64d2,0,1
hdr.type|=EncryptHeader.ENCRYPT_ENTIRE_MSG;,63fe226fb66056b6c96026aa2d389d8632df64d2,0,1
msg.setSrc(local_addr);,63fe226fb66056b6c96026aa2d389d8632df64d2,0,1
Buffer serialized_msg=Util.streamableToBuffer(msg);,63fe226fb66056b6c96026aa2d389d8632df64d2,0,1
"byte[] encrypted_msg=code(serialized_msg.getBuf(),serialized_msg.getOffset(),serialized_msg.getLength(),false);",63fe226fb66056b6c96026aa2d389d8632df64d2,0,1
"down_prot.down(new Event(Event.MSG, tmp));",63fe226fb66056b6c96026aa2d389d8632df64d2,0,1
".setBuffer(code(msg.getRawBuffer(),msg.getOffset(),msg.getLength(),false));",63fe226fb66056b6c96026aa2d389d8632df64d2,0,1
"down_prot.down(new Event(Event.MSG,msgEncrypted));",63fe226fb66056b6c96026aa2d389d8632df64d2,0,1
Lock lock=decode? decoding_locks[index] : encoding_locks[index];,63fe226fb66056b6c96026aa2d389d8632df64d2,0,1
Cipher cipher=decode? decoding_ciphers[index] : encoding_ciphers[index];,63fe226fb66056b6c96026aa2d389d8632df64d2,0,1
lock.lock();,63fe226fb66056b6c96026aa2d389d8632df64d2,0,1
lock.unlock();,63fe226fb66056b6c96026aa2d389d8632df64d2,0,1
byte[] keyBytes;,63fe226fb66056b6c96026aa2d389d8632df64d2,0,1
keyBytes=asymCipher.doFinal(encodedKey);,63fe226fb66056b6c96026aa2d389d8632df64d2,0,1
"SecretKeySpec keySpec=new SecretKeySpec(keyBytes, getAlgorithm(symAlgorithm));",63fe226fb66056b6c96026aa2d389d8632df64d2,0,1
Cipher temp;,63fe226fb66056b6c96026aa2d389d8632df64d2,0,1
"temp=Cipher.getInstance(symAlgorithm, symProvider);",63fe226fb66056b6c96026aa2d389d8632df64d2,0,1
temp=Cipher.getInstance(symAlgorithm);,63fe226fb66056b6c96026aa2d389d8632df64d2,0,1
"temp.init(Cipher.SECRET_KEY, keySpec);",63fe226fb66056b6c96026aa2d389d8632df64d2,0,1
"log.error(Util.getMessage(""FailedDecodingKey""), e);",63fe226fb66056b6c96026aa2d389d8632df64d2,0,1
PublicKey pubKey=null;,63fe226fb66056b6c96026aa2d389d8632df64d2,0,1
KeyFactory KeyFac=KeyFactory.getInstance(getAlgorithm(asymAlgorithm));,63fe226fb66056b6c96026aa2d389d8632df64d2,0,1
X509EncodedKeySpec x509KeySpec=new X509EncodedKeySpec(encodedKey);,63fe226fb66056b6c96026aa2d389d8632df64d2,0,1
pubKey=KeyFac.generatePublic(x509KeySpec);,63fe226fb66056b6c96026aa2d389d8632df64d2,0,1
e.printStackTrace();,63fe226fb66056b6c96026aa2d389d8632df64d2,0,1
"/** Decrypts all messages in a batch, replacing encrypted messages in-place with their decrypted versions */",63fe226fb66056b6c96026aa2d389d8632df64d2,0,1
protected Lock   lock;,63fe226fb66056b6c96026aa2d389d8632df64d2,0,1
protected Cipher cipher;,63fe226fb66056b6c96026aa2d389d8632df64d2,0,1
"queueUpMessage(msg, batch);",63fe226fb66056b6c96026aa2d389d8632df64d2,0,1
lock=decoding_locks[index];,63fe226fb66056b6c96026aa2d389d8632df64d2,0,1
cipher=decoding_ciphers[index];,63fe226fb66056b6c96026aa2d389d8632df64d2,0,1
"batch.replace(msg, tmpMsg);",63fe226fb66056b6c96026aa2d389d8632df64d2,0,1
"msg.getSrc(), msg.getOffset(), msg.getLength(), msg.getRawBuffer().length, e, msg.printHeaders());",63fe226fb66056b6c96026aa2d389d8632df64d2,0,1
"handleUpEvent(msg, hdr);",63fe226fb66056b6c96026aa2d389d8632df64d2,0,1
lock=null;,63fe226fb66056b6c96026aa2d389d8632df64d2,0,1
batch.remove(msg);,63fe226fb66056b6c96026aa2d389d8632df64d2,0,1
protected byte[] version;,63fe226fb66056b6c96026aa2d389d8632df64d2,0,1
this.type=type;,63fe226fb66056b6c96026aa2d389d8632df64d2,0,1
this.version=version;,63fe226fb66056b6c96026aa2d389d8632df64d2,0,1
out.writeByte(type);,63fe226fb66056b6c96026aa2d389d8632df64d2,0,1
out.writeShort(version.length);,63fe226fb66056b6c96026aa2d389d8632df64d2,0,1
out.write(version);,63fe226fb66056b6c96026aa2d389d8632df64d2,0,1
type=in.readByte();,63fe226fb66056b6c96026aa2d389d8632df64d2,0,1
short len=in.readShort();,63fe226fb66056b6c96026aa2d389d8632df64d2,0,1
version=new byte[len];,63fe226fb66056b6c96026aa2d389d8632df64d2,0,1
in.readFully(version);,63fe226fb66056b6c96026aa2d389d8632df64d2,0,1
retval+=version.length;,63fe226fb66056b6c96026aa2d389d8632df64d2,0,1
// get the resulting message from the peer - should be a key request to peer2,73540c69c03cfb3e5fd70c631d34d58bea88d352,8,1
// get the resulting message from the peer - should be a key request,73540c69c03cfb3e5fd70c631d34d58bea88d352,7,1
// set up peer2 with server as key server,73540c69c03cfb3e5fd70c631d34d58bea88d352,7,1
//	set the server up as key server,73540c69c03cfb3e5fd70c631d34d58bea88d352,7,1
// set up the peer,73540c69c03cfb3e5fd70c631d34d58bea88d352,5,1
// send to peer - which should have peer2 as its key server,73540c69c03cfb3e5fd70c631d34d58bea88d352,5,1
//	set the server up as keyserver,73540c69c03cfb3e5fd70c631d34d58bea88d352,5,1
// test the default asymetric key,73540c69c03cfb3e5fd70c631d34d58bea88d352,4,1
// test the default symetric key,73540c69c03cfb3e5fd70c631d34d58bea88d352,4,1
// set in the observer,73540c69c03cfb3e5fd70c631d34d58bea88d352,4,1
// assert that message is queued as we have no key,73540c69c03cfb3e5fd70c631d34d58bea88d352,4,1
// send a view change to trigger the become key server,73540c69c03cfb3e5fd70c631d34d58bea88d352,4,1
// this should have changed us to the key server,73540c69c03cfb3e5fd70c631d34d58bea88d352,4,1
// set up server,73540c69c03cfb3e5fd70c631d34d58bea88d352,4,1
// set up peer,73540c69c03cfb3e5fd70c631d34d58bea88d352,4,1
// encrypt and send an initial message to peer,73540c69c03cfb3e5fd70c631d34d58bea88d352,4,1
//assert that reply is the session key encrypted with peer's public key,73540c69c03cfb3e5fd70c631d34d58bea88d352,4,1
// make sure we have the events now in the up layers,73540c69c03cfb3e5fd70c631d34d58bea88d352,4,1
// set up peer as if it has started but not recieved view change,73540c69c03cfb3e5fd70c631d34d58bea88d352,4,1
// send an encrypted message from the server,73540c69c03cfb3e5fd70c631d34d58bea88d352,4,1
// send to peer - should set peer2 as keyserver,73540c69c03cfb3e5fd70c631d34d58bea88d352,4,1
static class MockProtocol extends Protocol {,73540c69c03cfb3e5fd70c631d34d58bea88d352,4,1
* To change the template for this generated file go to,73540c69c03cfb3e5fd70c631d34d58bea88d352,3,1
public class ENCRYPTAsymmetricTest {,73540c69c03cfb3e5fd70c631d34d58bea88d352,3,1
// we use the fact that our address is now the controller one,73540c69c03cfb3e5fd70c631d34d58bea88d352,3,1
//assert that message is queued as we have no key from server,73540c69c03cfb3e5fd70c631d34d58bea88d352,3,1
// assert that peer\ keyserver address is now set,73540c69c03cfb3e5fd70c631d34d58bea88d352,3,1
// assert that both now have same key,73540c69c03cfb3e5fd70c631d34d58bea88d352,3,1
// send another encrypted message to peer to test queue,73540c69c03cfb3e5fd70c631d34d58bea88d352,3,1
// create peer and server,73540c69c03cfb3e5fd70c631d34d58bea88d352,3,1
// sent to peer encrypted - should be queued in encyption layer as we do not have a keyserver set,73540c69c03cfb3e5fd70c631d34d58bea88d352,3,1
//	Update the view with new member,73540c69c03cfb3e5fd70c631d34d58bea88d352,3,1
public Object down(Event evt) {,73540c69c03cfb3e5fd70c631d34d58bea88d352,3,1
public Object up(Event evt) {,73540c69c03cfb3e5fd70c631d34d58bea88d352,3,1
* Window - Preferences - Java - Code Generation - Code and Comments,73540c69c03cfb3e5fd70c631d34d58bea88d352,2,1
import org.testng.annotations.Test;,73540c69c03cfb3e5fd70c631d34d58bea88d352,2,1
public static void testInitNoProperties() throws Exception {,73540c69c03cfb3e5fd70c631d34d58bea88d352,2,1
ENCRYPT encrypt=new ENCRYPT();,73540c69c03cfb3e5fd70c631d34d58bea88d352,2,1
public static void testInitBCAsymProperties() throws Exception {,73540c69c03cfb3e5fd70c631d34d58bea88d352,2,1
//Strangely this returns differently from the default provider for RSA which is also BC!,73540c69c03cfb3e5fd70c631d34d58bea88d352,2,1
public static void testInitIDEAProperties() throws Exception {,73540c69c03cfb3e5fd70c631d34d58bea88d352,2,1
public static void testInitAESProperties() throws Exception {,73540c69c03cfb3e5fd70c631d34d58bea88d352,2,1
public static void testViewChangeBecomeKeyserver() throws Exception {,73540c69c03cfb3e5fd70c631d34d58bea88d352,2,1
// produce encrypted message,73540c69c03cfb3e5fd70c631d34d58bea88d352,2,1
// send another encrypted message,73540c69c03cfb3e5fd70c631d34d58bea88d352,2,1
// we should have three messages now in our observer that are decrypted,73540c69c03cfb3e5fd70c631d34d58bea88d352,2,1
public static void testViewChangeNewKeyServer() throws Exception {,73540c69c03cfb3e5fd70c631d34d58bea88d352,2,1
ENCRYPT peer=new ENCRYPT();,73540c69c03cfb3e5fd70c631d34d58bea88d352,2,1
ENCRYPT server=new ENCRYPT();,73540c69c03cfb3e5fd70c631d34d58bea88d352,2,1
"Event viewChange = new Event(Event.VIEW_CHANGE, View.create(server_addr, 1, server_addr));",73540c69c03cfb3e5fd70c631d34d58bea88d352,2,1
// send a view change where we are not the controller,73540c69c03cfb3e5fd70c631d34d58bea88d352,2,1
// send this event to server,73540c69c03cfb3e5fd70c631d34d58bea88d352,2,1
// now send back to peer,73540c69c03cfb3e5fd70c631d34d58bea88d352,2,1
public static void testViewChangeNewKeyServerNewKey() throws Exception {,73540c69c03cfb3e5fd70c631d34d58bea88d352,2,1
ENCRYPT peer2=new ENCRYPT();,73540c69c03cfb3e5fd70c631d34d58bea88d352,2,1
"Event serverEvent = new Event(Event.VIEW_CHANGE, View.create(server_addr, 1, server_addr));",73540c69c03cfb3e5fd70c631d34d58bea88d352,2,1
"Event event = new Event(Event.VIEW_CHANGE, View.create(peer2_addr, 2, peer2_addr));",73540c69c03cfb3e5fd70c631d34d58bea88d352,2,1
// ensure type and that request contains peers pub key,73540c69c03cfb3e5fd70c631d34d58bea88d352,2,1
public void testKeyChangesDuringKeyServerChange() throws Exception {,73540c69c03cfb3e5fd70c631d34d58bea88d352,2,1
// create peers and server,73540c69c03cfb3e5fd70c631d34d58bea88d352,2,1
"Event viewChange2 = new Event(Event.VIEW_CHANGE, View.create(peer2_addr, 2, peer2_addr));",73540c69c03cfb3e5fd70c631d34d58bea88d352,2,1
"Event initalView = new Event(Event.VIEW_CHANGE, View.create(server_addr, 1, server_addr));",73540c69c03cfb3e5fd70c631d34d58bea88d352,2,1
"Event updatedView = new Event(Event.VIEW_CHANGE, View.create(server_addr, 2, peer_addr));",73540c69c03cfb3e5fd70c631d34d58bea88d352,2,1
"private static void updateViewFor(ENCRYPT peer, ENCRYPT keyServer, MockProtocol serverObserver, Event serverEvent,",73540c69c03cfb3e5fd70c631d34d58bea88d352,2,1
public void up(MessageBatch batch) {,73540c69c03cfb3e5fd70c631d34d58bea88d352,2,1
protected Event getLatestUpMessage() {,73540c69c03cfb3e5fd70c631d34d58bea88d352,2,1
protected Event getLatestDownMessage() {,73540c69c03cfb3e5fd70c631d34d58bea88d352,2,1
* Created on 04-Jul-2004,73540c69c03cfb3e5fd70c631d34d58bea88d352,1,1
*,73540c69c03cfb3e5fd70c631d34d58bea88d352,1,1
import org.jgroups.*;,73540c69c03cfb3e5fd70c631d34d58bea88d352,1,1
import org.jgroups.conf.ClassConfigurator;,73540c69c03cfb3e5fd70c631d34d58bea88d352,1,1
import org.jgroups.protocols.ENCRYPT.EncryptHeader;,73540c69c03cfb3e5fd70c631d34d58bea88d352,1,1
import org.jgroups.stack.Protocol;,73540c69c03cfb3e5fd70c631d34d58bea88d352,1,1
import org.jgroups.util.MessageBatch;,73540c69c03cfb3e5fd70c631d34d58bea88d352,1,1
import org.jgroups.util.Util;,73540c69c03cfb3e5fd70c631d34d58bea88d352,1,1
import org.testng.Assert;,73540c69c03cfb3e5fd70c631d34d58bea88d352,1,1
import org.testng.annotations.BeforeClass;,73540c69c03cfb3e5fd70c631d34d58bea88d352,1,1
import javax.crypto.Cipher;,73540c69c03cfb3e5fd70c631d34d58bea88d352,1,1
import javax.crypto.SecretKey;,73540c69c03cfb3e5fd70c631d34d58bea88d352,1,1
import java.security.MessageDigest;,73540c69c03cfb3e5fd70c631d34d58bea88d352,1,1
import java.security.Security;,73540c69c03cfb3e5fd70c631d34d58bea88d352,1,1
import java.util.TreeMap;,73540c69c03cfb3e5fd70c631d34d58bea88d352,1,1
* @author xenephon,73540c69c03cfb3e5fd70c631d34d58bea88d352,1,1
* @author Bela Ban,73540c69c03cfb3e5fd70c631d34d58bea88d352,1,1
"protected static final Address encrypt_addr=Util.createRandomAddress(""encrypt"");",73540c69c03cfb3e5fd70c631d34d58bea88d352,1,1
"protected static final Address server_addr=Util.createRandomAddress(""server"");",73540c69c03cfb3e5fd70c631d34d58bea88d352,1,1
"protected static final Address peer_addr=Util.createRandomAddress(""peer"");",73540c69c03cfb3e5fd70c631d34d58bea88d352,1,1
"protected static final Address peer2_addr=Util.createRandomAddress(""peer2"");",73540c69c03cfb3e5fd70c631d34d58bea88d352,1,1
static void initProvider() {,73540c69c03cfb3e5fd70c631d34d58bea88d352,1,1
"assert ""RSA"".equals(encrypt.getAsymAlgorithm());",73540c69c03cfb3e5fd70c631d34d58bea88d352,1,1
assert encrypt.getAsymInit() == 512;,73540c69c03cfb3e5fd70c631d34d58bea88d352,1,1
"assert ""RSA"".equals(encrypt.getKpair().getPublic().getAlgorithm());",73540c69c03cfb3e5fd70c631d34d58bea88d352,1,1
"assert ""X.509"".equals(encrypt.getKpair().getPublic().getFormat());",73540c69c03cfb3e5fd70c631d34d58bea88d352,1,1
assert encrypt.getKpair().getPublic().getEncoded() != null;,73540c69c03cfb3e5fd70c631d34d58bea88d352,1,1
"assert ""AES"".equals(encrypt.getSymAlgorithm());",73540c69c03cfb3e5fd70c631d34d58bea88d352,1,1
assert encrypt.getSymInit() == 128;,73540c69c03cfb3e5fd70c631d34d58bea88d352,1,1
"assert ""AES"".equals(encrypt.getDesKey().getAlgorithm());",73540c69c03cfb3e5fd70c631d34d58bea88d352,1,1
"assert ""RAW"".equals(encrypt.getDesKey().getFormat());",73540c69c03cfb3e5fd70c631d34d58bea88d352,1,1
assert encrypt.getDesKey().getEncoded() != null;,73540c69c03cfb3e5fd70c631d34d58bea88d352,1,1
//test the resulting ciphers,73540c69c03cfb3e5fd70c631d34d58bea88d352,1,1
assert encrypt.getAsymCipher() != null;,73540c69c03cfb3e5fd70c631d34d58bea88d352,1,1
assert encrypt.getSymDecodingCipher() != null;,73540c69c03cfb3e5fd70c631d34d58bea88d352,1,1
assert encrypt.getSymEncodingCipher() != null;,73540c69c03cfb3e5fd70c631d34d58bea88d352,1,1
"assert ""AES"".equals(encrypt.getSymAlgorithm()) : ""expected AES but was "" + encrypt.getSymAlgorithm();",73540c69c03cfb3e5fd70c631d34d58bea88d352,1,1
Cipher cipher=encrypt.getSymEncodingCipher();,73540c69c03cfb3e5fd70c631d34d58bea88d352,1,1
"Message msg=new Message().setBuffer(cipher.doFinal(""hello"".getBytes()))",73540c69c03cfb3e5fd70c631d34d58bea88d352,1,1
".putHeader(ENCRYPT_ID, new EncryptHeader(EncryptHeader.ENCRYPT, symVersion));",73540c69c03cfb3e5fd70c631d34d58bea88d352,1,1
"View tempView=View.create(encrypt_addr,1,encrypt_addr);",73540c69c03cfb3e5fd70c631d34d58bea88d352,1,1
"Event event=new Event(Event.VIEW_CHANGE, tempView);",73540c69c03cfb3e5fd70c631d34d58bea88d352,1,1
"Message msg2=new Message().setBuffer(cipher.doFinal(""hello2"".getBytes()))",73540c69c03cfb3e5fd70c631d34d58bea88d352,1,1
"Event sent=observer.upMessages.get(""message1"");",73540c69c03cfb3e5fd70c631d34d58bea88d352,1,1
"Util.assertEquals(""hello"", new String(((Message)sent.getArg()).getBuffer()));",73540c69c03cfb3e5fd70c631d34d58bea88d352,1,1
"Util.assertEquals(""hello2"", new String(((Message)sent.getArg()).getBuffer()));",73540c69c03cfb3e5fd70c631d34d58bea88d352,1,1
Cipher cipher=server.getSymEncodingCipher();,73540c69c03cfb3e5fd70c631d34d58bea88d352,1,1
"Event sent=peerObserver.downMessages.get(""message0"");",73540c69c03cfb3e5fd70c631d34d58bea88d352,1,1
"Util.assertEquals(new String(((Message)sent.getArg()).getBuffer()), new String(peer.getKpair().getPublic().getEncoded()));",73540c69c03cfb3e5fd70c631d34d58bea88d352,1,1
"Event reply=serverObserver.downMessages.get(""message1"");",73540c69c03cfb3e5fd70c631d34d58bea88d352,1,1
assert !peer.getDesKey().equals(server.getDesKey());,73540c69c03cfb3e5fd70c631d34d58bea88d352,1,1
"Event tempEvt=peerObserver.upMessages.get(""message2"");",73540c69c03cfb3e5fd70c631d34d58bea88d352,1,1
"Util.assertEquals(""hello"", new String(((Message)tempEvt.getArg()).getBuffer()));",73540c69c03cfb3e5fd70c631d34d58bea88d352,1,1
"Util.assertEquals(""hello2"", new String(((Message)tempEvt.getArg()).getBuffer()));",73540c69c03cfb3e5fd70c631d34d58bea88d352,1,1
//set the local address and view change to simulate a started instance,73540c69c03cfb3e5fd70c631d34d58bea88d352,1,1
"Message msg=new Message().setBuffer(""hello"".getBytes());",73540c69c03cfb3e5fd70c631d34d58bea88d352,1,1
// message0 is in response to view change,73540c69c03cfb3e5fd70c631d34d58bea88d352,1,1
"Event encEvt=serverObserver.downMessages.get(""message1"");",73540c69c03cfb3e5fd70c631d34d58bea88d352,1,1
"Event reply=peer2Observer.downMessages.get(""message1"");",73540c69c03cfb3e5fd70c631d34d58bea88d352,1,1
assert !peer.getDesKey().equals(peer2.getDesKey());,73540c69c03cfb3e5fd70c631d34d58bea88d352,1,1
assert !server.getDesKey().equals(peer2.getDesKey());,73540c69c03cfb3e5fd70c631d34d58bea88d352,1,1
assert !server.getDesKey().equals(peer.getDesKey());,73540c69c03cfb3e5fd70c631d34d58bea88d352,1,1
Message msg2=new Message();,73540c69c03cfb3e5fd70c631d34d58bea88d352,1,1
"Event evt2=new Event(Event.MSG, msg2);",73540c69c03cfb3e5fd70c631d34d58bea88d352,1,1
"Event evt3=peer2Observer.downMessages.get(""message2"");",73540c69c03cfb3e5fd70c631d34d58bea88d352,1,1
Event tempEvt=peerObserver.getLatestUpMessage();,73540c69c03cfb3e5fd70c631d34d58bea88d352,1,1
public static void testSymmetricKeyIsChangedOnViewChange() throws Exception{,73540c69c03cfb3e5fd70c631d34d58bea88d352,1,1
SecretKey key = server.getDesKey();,73540c69c03cfb3e5fd70c631d34d58bea88d352,1,1
MockProtocol peerObserver) {,73540c69c03cfb3e5fd70c631d34d58bea88d352,1,1
Event peerKeyRequest=peerObserver.getLatestDownMessage();,73540c69c03cfb3e5fd70c631d34d58bea88d352,1,1
Event serverKeyToPeer=serverObserver.getLatestDownMessage();,73540c69c03cfb3e5fd70c631d34d58bea88d352,1,1
throw new UnsupportedOperationException();,73540c69c03cfb3e5fd70c631d34d58bea88d352,1,1
/*,73540c69c03cfb3e5fd70c631d34d58bea88d352,0,1
*/,73540c69c03cfb3e5fd70c631d34d58bea88d352,0,1
package org.jgroups.protocols;,73540c69c03cfb3e5fd70c631d34d58bea88d352,0,1
/**,73540c69c03cfb3e5fd70c631d34d58bea88d352,0,1
"@Test(groups=Global.FUNCTIONAL, sequential=false)",73540c69c03cfb3e5fd70c631d34d58bea88d352,0,1
protected static final short ENCRYPT_ID=ClassConfigurator.getProtocolId(ENCRYPT.class);,73540c69c03cfb3e5fd70c631d34d58bea88d352,0,1
@BeforeClass,73540c69c03cfb3e5fd70c631d34d58bea88d352,0,1
Security.addProvider(new org.bouncycastle.jce.provider.BouncyCastleProvider());,73540c69c03cfb3e5fd70c631d34d58bea88d352,0,1
},73540c69c03cfb3e5fd70c631d34d58bea88d352,0,1
encrypt.init();,73540c69c03cfb3e5fd70c631d34d58bea88d352,0,1
"System.out.println(""Provider:"" + encrypt.getAsymCipher().getProvider());",73540c69c03cfb3e5fd70c631d34d58bea88d352,0,1
"encrypt.asymAlgorithm = ""RSA"";",73540c69c03cfb3e5fd70c631d34d58bea88d352,0,1
@Test(expectedExceptions=Exception.class),73540c69c03cfb3e5fd70c631d34d58bea88d352,0,1
"encrypt.symAlgorithm =  ""IDEA"";",73540c69c03cfb3e5fd70c631d34d58bea88d352,0,1
encrypt.symInit = 128;,73540c69c03cfb3e5fd70c631d34d58bea88d352,0,1
"encrypt.symAlgorithm = ""AES"";",73540c69c03cfb3e5fd70c631d34d58bea88d352,0,1
"Util.assertEquals(128, encrypt.getSymInit());",73540c69c03cfb3e5fd70c631d34d58bea88d352,0,1
"Util.assertEquals(""AES"", encrypt.getDesKey().getAlgorithm());",73540c69c03cfb3e5fd70c631d34d58bea88d352,0,1
"Util.assertEquals(""RAW"", encrypt.getDesKey().getFormat());",73540c69c03cfb3e5fd70c631d34d58bea88d352,0,1
Util.assertNotNull(encrypt.getDesKey().getEncoded());,73540c69c03cfb3e5fd70c631d34d58bea88d352,0,1
Util.assertNotNull(encrypt.getSymDecodingCipher());,73540c69c03cfb3e5fd70c631d34d58bea88d352,0,1
Util.assertNotNull(encrypt.getSymEncodingCipher());,73540c69c03cfb3e5fd70c631d34d58bea88d352,0,1
encrypt.setLocalAddress(encrypt_addr);,73540c69c03cfb3e5fd70c631d34d58bea88d352,0,1
MockProtocol observer=new MockProtocol();,73540c69c03cfb3e5fd70c631d34d58bea88d352,0,1
encrypt.setUpProtocol(observer);,73540c69c03cfb3e5fd70c631d34d58bea88d352,0,1
"MessageDigest digest=MessageDigest.getInstance(""MD5"");",73540c69c03cfb3e5fd70c631d34d58bea88d352,0,1
digest.reset();,73540c69c03cfb3e5fd70c631d34d58bea88d352,0,1
digest.update(encrypt.getDesKey().getEncoded());,73540c69c03cfb3e5fd70c631d34d58bea88d352,0,1
byte[] symVersion=digest.digest();,73540c69c03cfb3e5fd70c631d34d58bea88d352,0,1
encrypt.keyServer=false;,73540c69c03cfb3e5fd70c631d34d58bea88d352,0,1
"encrypt.up(new Event(Event.MSG, msg));",73540c69c03cfb3e5fd70c631d34d58bea88d352,0,1
Util.assertTrue(observer.upMessages.isEmpty());,73540c69c03cfb3e5fd70c631d34d58bea88d352,0,1
encrypt.up(event);,73540c69c03cfb3e5fd70c631d34d58bea88d352,0,1
".putHeader(ENCRYPT_ID,new EncryptHeader(EncryptHeader.ENCRYPT,symVersion));",73540c69c03cfb3e5fd70c631d34d58bea88d352,0,1
"encrypt.up(new Event(Event.MSG, msg2));",73540c69c03cfb3e5fd70c631d34d58bea88d352,0,1
"Util.assertEquals(3, observer.upMessages.size());",73540c69c03cfb3e5fd70c631d34d58bea88d352,0,1
"sent=observer.upMessages.get(""message2"");",73540c69c03cfb3e5fd70c631d34d58bea88d352,0,1
peer.init();,73540c69c03cfb3e5fd70c631d34d58bea88d352,0,1
server.init();,73540c69c03cfb3e5fd70c631d34d58bea88d352,0,1
server.keyServer=true;,73540c69c03cfb3e5fd70c631d34d58bea88d352,0,1
MockProtocol serverObserver=new MockProtocol();,73540c69c03cfb3e5fd70c631d34d58bea88d352,0,1
server.setUpProtocol(serverObserver);,73540c69c03cfb3e5fd70c631d34d58bea88d352,0,1
server.setDownProtocol(serverObserver);,73540c69c03cfb3e5fd70c631d34d58bea88d352,0,1
server.setLocalAddress(server_addr);,73540c69c03cfb3e5fd70c631d34d58bea88d352,0,1
server.up(viewChange);,73540c69c03cfb3e5fd70c631d34d58bea88d352,0,1
peer.setLocalAddress(peer_addr);,73540c69c03cfb3e5fd70c631d34d58bea88d352,0,1
MockProtocol peerObserver=new MockProtocol();,73540c69c03cfb3e5fd70c631d34d58bea88d352,0,1
peer.setUpProtocol(peerObserver);,73540c69c03cfb3e5fd70c631d34d58bea88d352,0,1
peer.setDownProtocol(peerObserver);,73540c69c03cfb3e5fd70c631d34d58bea88d352,0,1
peer.keyServer=false;,73540c69c03cfb3e5fd70c631d34d58bea88d352,0,1
digest.update(server.getDesKey().getEncoded());,73540c69c03cfb3e5fd70c631d34d58bea88d352,0,1
"peer.up(new Event(Event.MSG, msg));",73540c69c03cfb3e5fd70c631d34d58bea88d352,0,1
