line,commit_id,count,line_level_label
"""DESCRIPTION_JSLINT_OPTIONS_CLOSURE""             : ""true: salli Google Closure \u2011idiomit"",",77d82746a8e6d1236d99fe90dd597bd0f35856e2,1,1
"""DESCRIPTION_JSLINT_OPTIONS_CONTINUE""            : ""true: salli ”continue”-komento"",",77d82746a8e6d1236d99fe90dd597bd0f35856e2,1,1
"""DESCRIPTION_JSLINT_OPTIONS_FORIN""               : ""true: salli suodattamaton ”for \u2026 in”"",",77d82746a8e6d1236d99fe90dd597bd0f35856e2,1,1
"""DESCRIPTION_JSLINT_OPTIONS_SLOPPY""              : ""true: salli puuttuva `use strict` \u2011-toimintaohje"",",77d82746a8e6d1236d99fe90dd597bd0f35856e2,1,1
"""DESCRIPTION_JSLINT_OPTIONS_STUPID""              : ""true, jos blokkaavia (”\u2026Sync”) metodeja voi käyttää"",",77d82746a8e6d1236d99fe90dd597bd0f35856e2,1,1
"""DESCRIPTION_SOFT_TABS""                          : ""false: poista pehmeät sarkaimet \u2011toiminto käytöstä"",",77d82746a8e6d1236d99fe90dd597bd0f35856e2,1,1
* Copyright (c) 2013 - present Adobe Systems Incorporated. All rights reserved.,77d82746a8e6d1236d99fe90dd597bd0f35856e2,0,0
// extensions/default/NavigationAndHistory,77d82746a8e6d1236d99fe90dd597bd0f35856e2,0,0
/* Last translated for 4be34b641c5f0209c596c7b03eb03b464d4a53c4 */,77d82746a8e6d1236d99fe90dd597bd0f35856e2,0,0
* Copyright (c) 2015 - present Adobe Systems Incorporated. All rights reserved.,77d82746a8e6d1236d99fe90dd597bd0f35856e2,0,1
/* Last translated for fcd2e98ef35c110e00aebfbb6d3c3816e5156552 */,77d82746a8e6d1236d99fe90dd597bd0f35856e2,0,1
"{ className : Dialogs.DIALOG_BTN_CLASS_NORMAL, id: Dialogs.DIALOG_BTN_CANCEL, text: Strings.CANCEL },",7b43448c76e91df0a2626bd4564094e32e5cbedc,7,0
"{ className : Dialogs.DIALOG_BTN_CLASS_NORMAL, id: Dialogs.DIALOG_BTN_CANCEL, text: Strings.CANCEL },",7b43448c76e91df0a2626bd4564094e32e5cbedc,7,1
"{ className : Dialogs.DIALOG_BTN_CLASS_PRIMARY, id: Dialogs.DIALOG_BTN_OK, text: Strings.OK }",7b43448c76e91df0a2626bd4564094e32e5cbedc,6,0
"{ className : Dialogs.DIALOG_BTN_CLASS_PRIMARY, id: Dialogs.DIALOG_BTN_OK, text: Strings.OK }",7b43448c76e91df0a2626bd4564094e32e5cbedc,6,1
"function filterPath(compiledFilter, fullPath) {",7b43448c76e91df0a2626bd4564094e32e5cbedc,1,0
if (!compiledFilter) {,7b43448c76e91df0a2626bd4564094e32e5cbedc,1,0
"function filterFileList(compiledFilter, files) {",7b43448c76e91df0a2626bd4564094e32e5cbedc,1,0
return files.filter(function (f) {,7b43448c76e91df0a2626bd4564094e32e5cbedc,1,0
"function editFilter(filter, context) {",7b43448c76e91df0a2626bd4564094e32e5cbedc,1,0
function getValue() {,7b43448c76e91df0a2626bd4564094e32e5cbedc,1,0
return newFilter.filter(function (glob) {,7b43448c76e91df0a2626bd4564094e32e5cbedc,1,0
dialog.done(function (buttonId) {,7b43448c76e91df0a2626bd4564094e32e5cbedc,1,0
if (buttonId === Dialogs.DIALOG_BTN_OK) {,7b43448c76e91df0a2626bd4564094e32e5cbedc,1,0
function updateFileCount() {,7b43448c76e91df0a2626bd4564094e32e5cbedc,1,0
context.promise.done(function (files) {,7b43448c76e91df0a2626bd4564094e32e5cbedc,1,0
if (filter.length) {,7b43448c76e91df0a2626bd4564094e32e5cbedc,1,0
} else {,7b43448c76e91df0a2626bd4564094e32e5cbedc,1,0
if (context) {,7b43448c76e91df0a2626bd4564094e32e5cbedc,1,0
function createFilterPicker(contextPromise) {,7b43448c76e91df0a2626bd4564094e32e5cbedc,1,0
function editFilter(filter) {,7b43448c76e91df0a2626bd4564094e32e5cbedc,1,1
dialog.done(function (buttonId) {,7b43448c76e91df0a2626bd4564094e32e5cbedc,1,1
if (buttonId === Dialogs.DIALOG_BTN_OK) {,7b43448c76e91df0a2626bd4564094e32e5cbedc,1,1
newFilter = newFilter.filter(function (glob) {,7b43448c76e91df0a2626bd4564094e32e5cbedc,1,1
function createFilterPicker() {,7b43448c76e91df0a2626bd4564094e32e5cbedc,1,1
"function filterPath(compiledFilter, fullPath) {",7b43448c76e91df0a2626bd4564094e32e5cbedc,1,1
if (!compiledFilter) {,7b43448c76e91df0a2626bd4564094e32e5cbedc,1,1
"function filterFileList(compiledFilter, files) {",7b43448c76e91df0a2626bd4564094e32e5cbedc,1,1
return files.filter(function (f) {,7b43448c76e91df0a2626bd4564094e32e5cbedc,1,1
"ProjectManager      = require(""project/ProjectManager""),",7b43448c76e91df0a2626bd4564094e32e5cbedc,0,0
/**,7b43448c76e91df0a2626bd4564094e32e5cbedc,0,0
* Returns false if the given path matches any of the exclusion globs in the given filter. Returns true,7b43448c76e91df0a2626bd4564094e32e5cbedc,0,0
"* if the path does not match any of the globs. If filtering many paths at once, use filterFileList()",7b43448c76e91df0a2626bd4564094e32e5cbedc,0,0
* for much better performance.,7b43448c76e91df0a2626bd4564094e32e5cbedc,0,0
*,7b43448c76e91df0a2626bd4564094e32e5cbedc,0,0
* @param {!string} compiledFilter  'Compiled' filter object as returned by compile(),7b43448c76e91df0a2626bd4564094e32e5cbedc,0,0
* @param {!string} fullPath,7b43448c76e91df0a2626bd4564094e32e5cbedc,0,0
* @return {boolean},7b43448c76e91df0a2626bd4564094e32e5cbedc,0,0
*/,7b43448c76e91df0a2626bd4564094e32e5cbedc,0,0
return true;,7b43448c76e91df0a2626bd4564094e32e5cbedc,0,0
},7b43448c76e91df0a2626bd4564094e32e5cbedc,0,0
var re = new RegExp(compiledFilter);,7b43448c76e91df0a2626bd4564094e32e5cbedc,0,0
return !fullPath.match(re);,7b43448c76e91df0a2626bd4564094e32e5cbedc,0,0
* Returns a copy of 'files' filtered to just those that don't match any of the exclusion globs in the filter.,7b43448c76e91df0a2626bd4564094e32e5cbedc,0,0
* @param {!Array.<File>} files,7b43448c76e91df0a2626bd4564094e32e5cbedc,0,0
* @return {!Array.<File>},7b43448c76e91df0a2626bd4564094e32e5cbedc,0,0
return files;,7b43448c76e91df0a2626bd4564094e32e5cbedc,0,0
return !f.fullPath.match(re);,7b43448c76e91df0a2626bd4564094e32e5cbedc,0,0
});,7b43448c76e91df0a2626bd4564094e32e5cbedc,0,0
"* Opens a dialog box to edit the given filter. When editing is finished, the value of getLastFilter() changes to",7b43448c76e91df0a2626bd4564094e32e5cbedc,0,0
"* reflect the edits. If the dialog was canceled, the preference is left unchanged.",7b43448c76e91df0a2626bd4564094e32e5cbedc,0,0
* @param {!Array.<string>} filter,7b43448c76e91df0a2626bd4564094e32e5cbedc,0,0
"* @param {?{label:string, promise:$.Promise}} context Info on which files the filter will be applied to. If specified,",7b43448c76e91df0a2626bd4564094e32e5cbedc,0,0
"*          editing UI will indicate how many files are excluded by the filter. Label should be of the form ""in ...""",7b43448c76e91df0a2626bd4564094e32e5cbedc,0,0
* @return {!$.Promise} Dialog box promise,7b43448c76e91df0a2626bd4564094e32e5cbedc,0,0
var lastFocus = window.document.activeElement;,7b43448c76e91df0a2626bd4564094e32e5cbedc,0,0
"var html = StringUtils.format(Strings.FILE_FILTER_INSTRUCTIONS, brackets.config.glob_help_url) +",7b43448c76e91df0a2626bd4564094e32e5cbedc,0,0
"""<textarea class='exclusions-editor'></textarea><div class='exclusions-filecount'>"" + Strings.FILTER_COUNTING_FILES + ""</div>"";",7b43448c76e91df0a2626bd4564094e32e5cbedc,0,0
var buttons = [,7b43448c76e91df0a2626bd4564094e32e5cbedc,0,0
];,7b43448c76e91df0a2626bd4564094e32e5cbedc,0,0
"var dialog = Dialogs.showModalDialog(DefaultDialogs.DIALOG_ID_INFO, Strings.FILE_FILTER_DIALOG, html, buttons);",7b43448c76e91df0a2626bd4564094e32e5cbedc,0,0
"var $editField = dialog.getElement().find("".exclusions-editor"");",7b43448c76e91df0a2626bd4564094e32e5cbedc,0,0
"$editField.val(filter.join(""\n"")).focus();",7b43448c76e91df0a2626bd4564094e32e5cbedc,0,0
"var newFilter = $editField.val().split(""\n"");",7b43448c76e91df0a2626bd4564094e32e5cbedc,0,0
// Remove blank lines,7b43448c76e91df0a2626bd4564094e32e5cbedc,0,0
return glob.trim().length;,7b43448c76e91df0a2626bd4564094e32e5cbedc,0,0
// Update saved filter preference,7b43448c76e91df0a2626bd4564094e32e5cbedc,0,0
setLastFilter(getValue());,7b43448c76e91df0a2626bd4564094e32e5cbedc,0,0
lastFocus.focus();  // restore focus to old pos,7b43448c76e91df0a2626bd4564094e32e5cbedc,0,0
// Code to update the file count readout at bottom of dialog (if context provided),7b43448c76e91df0a2626bd4564094e32e5cbedc,0,0
"var $fileCount = dialog.getElement().find("".exclusions-filecount"");",7b43448c76e91df0a2626bd4564094e32e5cbedc,0,0
var filter = getValue();,7b43448c76e91df0a2626bd4564094e32e5cbedc,0,0
"var filtered = filterFileList(compile(getValue()), files);",7b43448c76e91df0a2626bd4564094e32e5cbedc,0,0
"$fileCount.html(StringUtils.format(Strings.FILTER_FILE_COUNT, filtered.length, files.length, context.label));",7b43448c76e91df0a2626bd4564094e32e5cbedc,0,0
"$fileCount.html(StringUtils.format(Strings.FILTER_FILE_COUNT_ALL, files.length, context.label));",7b43448c76e91df0a2626bd4564094e32e5cbedc,0,0
"$editField.on(""input"", _.debounce(updateFileCount, 400));",7b43448c76e91df0a2626bd4564094e32e5cbedc,0,0
updateFileCount();,7b43448c76e91df0a2626bd4564094e32e5cbedc,0,0
$fileCount.hide();,7b43448c76e91df0a2626bd4564094e32e5cbedc,0,0
return dialog.getPromise();,7b43448c76e91df0a2626bd4564094e32e5cbedc,0,0
"* @param {?{label:string, promise:$.Promise}} context Info on files filter will apply to - see editFilter()",7b43448c76e91df0a2626bd4564094e32e5cbedc,0,0
"editFilter(getLastFilter(), contextPromise)",7b43448c76e91df0a2626bd4564094e32e5cbedc,0,0
/**,7b43448c76e91df0a2626bd4564094e32e5cbedc,0,1
"* Opens a dialog box to edit the given filter. When editing is finished, the value of getLastFilter() changes to",7b43448c76e91df0a2626bd4564094e32e5cbedc,0,1
"* reflect the edits. If the dialog was canceled, the preference is left unchanged.",7b43448c76e91df0a2626bd4564094e32e5cbedc,0,1
* @param {!Array.<string>} filter,7b43448c76e91df0a2626bd4564094e32e5cbedc,0,1
* @return {!$.Promise} Dialog box promise,7b43448c76e91df0a2626bd4564094e32e5cbedc,0,1
*/,7b43448c76e91df0a2626bd4564094e32e5cbedc,0,1
var lastFocus = window.document.activeElement;,7b43448c76e91df0a2626bd4564094e32e5cbedc,0,1
"var html = StringUtils.format(Strings.FILE_FILTER_INSTRUCTIONS, brackets.config.glob_help_url) +",7b43448c76e91df0a2626bd4564094e32e5cbedc,0,1
"""<textarea class='exclusions-editor'></textarea>"";",7b43448c76e91df0a2626bd4564094e32e5cbedc,0,1
var buttons = [,7b43448c76e91df0a2626bd4564094e32e5cbedc,0,1
];,7b43448c76e91df0a2626bd4564094e32e5cbedc,0,1
"var dialog = Dialogs.showModalDialog(DefaultDialogs.DIALOG_ID_INFO, Strings.FILE_FILTER_DIALOG, html, buttons);",7b43448c76e91df0a2626bd4564094e32e5cbedc,0,1
"dialog.getElement().find("".exclusions-editor"").val(filter.join(""\n"")).focus();",7b43448c76e91df0a2626bd4564094e32e5cbedc,0,1
"var newFilter = dialog.getElement().find("".exclusions-editor"").val().split(""\n"");",7b43448c76e91df0a2626bd4564094e32e5cbedc,0,1
// Remove blank lines,7b43448c76e91df0a2626bd4564094e32e5cbedc,0,1
return glob.trim().length;,7b43448c76e91df0a2626bd4564094e32e5cbedc,0,1
});,7b43448c76e91df0a2626bd4564094e32e5cbedc,0,1
// Update saved filter preference,7b43448c76e91df0a2626bd4564094e32e5cbedc,0,1
setLastFilter(newFilter);,7b43448c76e91df0a2626bd4564094e32e5cbedc,0,1
},7b43448c76e91df0a2626bd4564094e32e5cbedc,0,1
lastFocus.focus();  // restore focus to old pos,7b43448c76e91df0a2626bd4564094e32e5cbedc,0,1
return dialog.getPromise();,7b43448c76e91df0a2626bd4564094e32e5cbedc,0,1
editFilter(getLastFilter()),7b43448c76e91df0a2626bd4564094e32e5cbedc,0,1
* Returns false if the given path matches any of the exclusion globs in the given filter. Returns true,7b43448c76e91df0a2626bd4564094e32e5cbedc,0,1
"* if the path does not match any of the globs. If filtering many paths at once, use filterFileList()",7b43448c76e91df0a2626bd4564094e32e5cbedc,0,1
* for much better performance.,7b43448c76e91df0a2626bd4564094e32e5cbedc,0,1
*,7b43448c76e91df0a2626bd4564094e32e5cbedc,0,1
* @param {!string} compiledFilter  'Compiled' filter object as returned by compile(),7b43448c76e91df0a2626bd4564094e32e5cbedc,0,1
* @param {!string} fullPath,7b43448c76e91df0a2626bd4564094e32e5cbedc,0,1
* @return {boolean},7b43448c76e91df0a2626bd4564094e32e5cbedc,0,1
return true;,7b43448c76e91df0a2626bd4564094e32e5cbedc,0,1
var re = new RegExp(compiledFilter);,7b43448c76e91df0a2626bd4564094e32e5cbedc,0,1
return !fullPath.match(re);,7b43448c76e91df0a2626bd4564094e32e5cbedc,0,1
* Returns a copy of 'files' filtered to just those that don't match any of the exclusion globs in the filter.,7b43448c76e91df0a2626bd4564094e32e5cbedc,0,1
* @param {!Array.<File>} files,7b43448c76e91df0a2626bd4564094e32e5cbedc,0,1
* @return {!Array.<File>},7b43448c76e91df0a2626bd4564094e32e5cbedc,0,1
return files;,7b43448c76e91df0a2626bd4564094e32e5cbedc,0,1
return !f.fullPath.match(re);,7b43448c76e91df0a2626bd4564094e32e5cbedc,0,1
"encodingSelect = new DropdownButton("""", [], function (item, index) {",6544c9702ce2cd325fb6241fe53efcfc84cfe9ed,2,0
"languageSelect.$button.prop(""disabled"", doc.isUntitled());",6544c9702ce2cd325fb6241fe53efcfc84cfe9ed,1,1
"encodingSelect, // this is a DropdownButton instance",6544c9702ce2cd325fb6241fe53efcfc84cfe9ed,1,0
// Show the current encoding as button title,6544c9702ce2cd325fb6241fe53efcfc84cfe9ed,1,0
// Show indicators for currently selected & default languages for the current file,6544c9702ce2cd325fb6241fe53efcfc84cfe9ed,1,0
"Async.doSequentially(Object.keys(encoding), function (filePath, index) {",6544c9702ce2cd325fb6241fe53efcfc84cfe9ed,1,0
"languageSelect.$button.css(""width"", ""auto"");",6544c9702ce2cd325fb6241fe53efcfc84cfe9ed,1,1
"// Setting Untitled documents to non-text mode isn't supported yet, so disable the switcher in that case for now",6544c9702ce2cd325fb6241fe53efcfc84cfe9ed,0,1
"FileUtils            = require(""file/FileUtils""),",6544c9702ce2cd325fb6241fe53efcfc84cfe9ed,0,0
"InMemoryFile         = require(""document/InMemoryFile""),",6544c9702ce2cd325fb6241fe53efcfc84cfe9ed,0,0
"Dialogs              = require(""widgets/Dialogs""),",6544c9702ce2cd325fb6241fe53efcfc84cfe9ed,0,0
"DefaultDialogs       = require(""widgets/DefaultDialogs""),",6544c9702ce2cd325fb6241fe53efcfc84cfe9ed,0,0
"ProjectManager       = require(""project/ProjectManager""),",6544c9702ce2cd325fb6241fe53efcfc84cfe9ed,0,0
"Async                = require(""utils/Async""),",6544c9702ce2cd325fb6241fe53efcfc84cfe9ed,0,0
"FileSystem           = require(""filesystem/FileSystem""),",6544c9702ce2cd325fb6241fe53efcfc84cfe9ed,0,0
"var SupportedEncodingsText = require(""text!supported-encodings.json""),",6544c9702ce2cd325fb6241fe53efcfc84cfe9ed,0,0
SupportedEncodings = JSON.parse(SupportedEncodingsText);,6544c9702ce2cd325fb6241fe53efcfc84cfe9ed,0,0
/**,6544c9702ce2cd325fb6241fe53efcfc84cfe9ed,0,0
* Update encoding,6544c9702ce2cd325fb6241fe53efcfc84cfe9ed,0,0
* @param {Editor} editor Current editor,6544c9702ce2cd325fb6241fe53efcfc84cfe9ed,0,0
*/,6544c9702ce2cd325fb6241fe53efcfc84cfe9ed,0,0
function _updateEncodingInfo(editor) {,6544c9702ce2cd325fb6241fe53efcfc84cfe9ed,0,0
var doc = editor.document;,6544c9702ce2cd325fb6241fe53efcfc84cfe9ed,0,0
if (!doc.file._encoding) {,6544c9702ce2cd325fb6241fe53efcfc84cfe9ed,0,0
"doc.file._encoding = ""UTF-8"";",6544c9702ce2cd325fb6241fe53efcfc84cfe9ed,0,0
},6544c9702ce2cd325fb6241fe53efcfc84cfe9ed,0,0
encodingSelect.$button.text(doc.file._encoding);,6544c9702ce2cd325fb6241fe53efcfc84cfe9ed,0,0
_updateEncodingInfo(current);,6544c9702ce2cd325fb6241fe53efcfc84cfe9ed,0,0
* Change the encoding and reload the current document.,6544c9702ce2cd325fb6241fe53efcfc84cfe9ed,0,0
* If passed then save the preferred encoding in state.,6544c9702ce2cd325fb6241fe53efcfc84cfe9ed,0,0
function _changeEncodingAndReloadDoc(document) {,6544c9702ce2cd325fb6241fe53efcfc84cfe9ed,0,0
var promise = document.reload();,6544c9702ce2cd325fb6241fe53efcfc84cfe9ed,0,0
"promise.done(function (text, readTimestamp) {",6544c9702ce2cd325fb6241fe53efcfc84cfe9ed,0,0
encodingSelect.$button.text(document.file._encoding);,6544c9702ce2cd325fb6241fe53efcfc84cfe9ed,0,0
// Store the preferred encoding in the state,6544c9702ce2cd325fb6241fe53efcfc84cfe9ed,0,0
"var projectRoot = ProjectManager.getProjectRoot(),",6544c9702ce2cd325fb6241fe53efcfc84cfe9ed,0,0
context = {,6544c9702ce2cd325fb6241fe53efcfc84cfe9ed,0,0
location : {,6544c9702ce2cd325fb6241fe53efcfc84cfe9ed,0,0
"scope: ""user"",",6544c9702ce2cd325fb6241fe53efcfc84cfe9ed,0,0
"layer: ""project"",",6544c9702ce2cd325fb6241fe53efcfc84cfe9ed,0,0
layerID: projectRoot.fullPath,6544c9702ce2cd325fb6241fe53efcfc84cfe9ed,0,0
};,6544c9702ce2cd325fb6241fe53efcfc84cfe9ed,0,0
"var encoding = PreferencesManager.getViewState(""encoding"", context);",6544c9702ce2cd325fb6241fe53efcfc84cfe9ed,0,0
encoding[document.file.fullPath] = document.file._encoding;,6544c9702ce2cd325fb6241fe53efcfc84cfe9ed,0,0
"PreferencesManager.setViewState(""encoding"", encoding, context);",6544c9702ce2cd325fb6241fe53efcfc84cfe9ed,0,0
});,6544c9702ce2cd325fb6241fe53efcfc84cfe9ed,0,0
promise.fail(function (error) {,6544c9702ce2cd325fb6241fe53efcfc84cfe9ed,0,0
"console.log(""Error reloading contents of "" + document.file.fullPath, error);",6544c9702ce2cd325fb6241fe53efcfc84cfe9ed,0,0
* Populate the encodingSelect DropdownButton's menu with all registered encodings,6544c9702ce2cd325fb6241fe53efcfc84cfe9ed,0,0
function _populateEncodingDropdown() {,6544c9702ce2cd325fb6241fe53efcfc84cfe9ed,0,0
encodingSelect.items = SupportedEncodings;,6544c9702ce2cd325fb6241fe53efcfc84cfe9ed,0,0
var document = EditorManager.getActiveEditor().document;,6544c9702ce2cd325fb6241fe53efcfc84cfe9ed,0,0
var html = _.escape(item);,6544c9702ce2cd325fb6241fe53efcfc84cfe9ed,0,0
"if (item === ""UTF-8"") {",6544c9702ce2cd325fb6241fe53efcfc84cfe9ed,0,0
"html += "" <span class='default-language'>"" + Strings.STATUSBAR_DEFAULT_LANG + ""</span>"";",6544c9702ce2cd325fb6241fe53efcfc84cfe9ed,0,0
if (item === document.file._encoding) {,6544c9702ce2cd325fb6241fe53efcfc84cfe9ed,0,0
"html = ""<span class='checked-language'></span>"" + html;",6544c9702ce2cd325fb6241fe53efcfc84cfe9ed,0,0
return html;,6544c9702ce2cd325fb6241fe53efcfc84cfe9ed,0,0
"encodingSelect.dropdownExtraClasses = ""dropdown-status-bar"";",6544c9702ce2cd325fb6241fe53efcfc84cfe9ed,0,0
"encodingSelect.$button.addClass(""btn-status-bar"");",6544c9702ce2cd325fb6241fe53efcfc84cfe9ed,0,0
"$(""#status-encoding"").append(encodingSelect.$button);",6544c9702ce2cd325fb6241fe53efcfc84cfe9ed,0,0
"encodingSelect.$button.attr(""title"", Strings.STATUSBAR_ENCODING_TOOLTIP);",6544c9702ce2cd325fb6241fe53efcfc84cfe9ed,0,0
// Encoding select change handler,6544c9702ce2cd325fb6241fe53efcfc84cfe9ed,0,0
"encodingSelect.on(""select"", function (e, encoding) {",6544c9702ce2cd325fb6241fe53efcfc84cfe9ed,0,0
"var document = EditorManager.getActiveEditor().document,",6544c9702ce2cd325fb6241fe53efcfc84cfe9ed,0,0
fullPath = document.file.fullPath;,6544c9702ce2cd325fb6241fe53efcfc84cfe9ed,0,0
document.file._encoding = encoding;,6544c9702ce2cd325fb6241fe53efcfc84cfe9ed,0,0
if (!(document.file instanceof InMemoryFile) && document.isDirty) {,6544c9702ce2cd325fb6241fe53efcfc84cfe9ed,0,0
"var dialogId = DefaultDialogs.DIALOG_ID_EXT_CHANGED,",6544c9702ce2cd325fb6241fe53efcfc84cfe9ed,0,0
message = StringUtils.format(,6544c9702ce2cd325fb6241fe53efcfc84cfe9ed,0,0
"Strings.DIRTY_FILE_ENCODING_CHANGE_WARN,",6544c9702ce2cd325fb6241fe53efcfc84cfe9ed,0,0
StringUtils.breakableUrl(,6544c9702ce2cd325fb6241fe53efcfc84cfe9ed,0,0
ProjectManager.makeProjectRelativeIfPossible(document.file.fullPath),6544c9702ce2cd325fb6241fe53efcfc84cfe9ed,0,0
),6544c9702ce2cd325fb6241fe53efcfc84cfe9ed,0,0
"),",6544c9702ce2cd325fb6241fe53efcfc84cfe9ed,0,0
buttons = [,6544c9702ce2cd325fb6241fe53efcfc84cfe9ed,0,0
{,6544c9702ce2cd325fb6241fe53efcfc84cfe9ed,0,0
"className: Dialogs.DIALOG_BTN_CLASS_LEFT,",6544c9702ce2cd325fb6241fe53efcfc84cfe9ed,0,0
"id:        Dialogs.DIALOG_BTN_DONTSAVE,",6544c9702ce2cd325fb6241fe53efcfc84cfe9ed,0,0
text:      Strings.IGNORE_RELOAD_FROM_DISK,6544c9702ce2cd325fb6241fe53efcfc84cfe9ed,0,0
"},",6544c9702ce2cd325fb6241fe53efcfc84cfe9ed,0,0
"className: Dialogs.DIALOG_BTN_CLASS_PRIMARY,",6544c9702ce2cd325fb6241fe53efcfc84cfe9ed,0,0
"id:        Dialogs.DIALOG_BTN_CANCEL,",6544c9702ce2cd325fb6241fe53efcfc84cfe9ed,0,0
text:      Strings.CANCEL,6544c9702ce2cd325fb6241fe53efcfc84cfe9ed,0,0
];,6544c9702ce2cd325fb6241fe53efcfc84cfe9ed,0,0
"Dialogs.showModalDialog(dialogId, Strings.SAVE_FILE_ENCODING_CHANGE_WARN, message, buttons)",6544c9702ce2cd325fb6241fe53efcfc84cfe9ed,0,0
.done(function (id) {,6544c9702ce2cd325fb6241fe53efcfc84cfe9ed,0,0
if (id === Dialogs.DIALOG_BTN_DONTSAVE) {,6544c9702ce2cd325fb6241fe53efcfc84cfe9ed,0,0
_changeEncodingAndReloadDoc(document);,6544c9702ce2cd325fb6241fe53efcfc84cfe9ed,0,0
} else if (document.file instanceof InMemoryFile) {,6544c9702ce2cd325fb6241fe53efcfc84cfe9ed,0,0
encodingSelect.$button.text(encoding);,6544c9702ce2cd325fb6241fe53efcfc84cfe9ed,0,0
} else if (!document.isDirty) {,6544c9702ce2cd325fb6241fe53efcfc84cfe9ed,0,0
"function _checkFileExistance(filePath, index, encoding) {",6544c9702ce2cd325fb6241fe53efcfc84cfe9ed,0,0
"var deferred = new $.Deferred(),",6544c9702ce2cd325fb6241fe53efcfc84cfe9ed,0,0
fileEntry = FileSystem.getFileForPath(filePath);,6544c9702ce2cd325fb6241fe53efcfc84cfe9ed,0,0
"fileEntry.exists(function (err, exists) {",6544c9702ce2cd325fb6241fe53efcfc84cfe9ed,0,0
if (!err && exists) {,6544c9702ce2cd325fb6241fe53efcfc84cfe9ed,0,0
deferred.resolve();,6544c9702ce2cd325fb6241fe53efcfc84cfe9ed,0,0
} else {,6544c9702ce2cd325fb6241fe53efcfc84cfe9ed,0,0
delete encoding[filePath];,6544c9702ce2cd325fb6241fe53efcfc84cfe9ed,0,0
deferred.reject();,6544c9702ce2cd325fb6241fe53efcfc84cfe9ed,0,0
return deferred.promise();,6544c9702ce2cd325fb6241fe53efcfc84cfe9ed,0,0
"ProjectManager.on(""projectOpen"", function () {",6544c9702ce2cd325fb6241fe53efcfc84cfe9ed,0,0
if (!encoding) {,6544c9702ce2cd325fb6241fe53efcfc84cfe9ed,0,0
"PreferencesManager.setViewState(""encoding"", {}, context);",6544c9702ce2cd325fb6241fe53efcfc84cfe9ed,0,0
"return _checkFileExistance(filePath, index, encoding);",6544c9702ce2cd325fb6241fe53efcfc84cfe9ed,0,0
"}, false)",6544c9702ce2cd325fb6241fe53efcfc84cfe9ed,0,0
.always(function () {,6544c9702ce2cd325fb6241fe53efcfc84cfe9ed,0,0
_populateEncodingDropdown();,6544c9702ce2cd325fb6241fe53efcfc84cfe9ed,0,0
"// Ensure width isn't left locked by a previous click of the dropdown (which may not have resulted in a ""change"" event at the time)",6544c9702ce2cd325fb6241fe53efcfc84cfe9ed,0,1
if (!file || file.isDirectory) {,710d4e098cc9e739824be6db0286674b0b5d6e6e,2,0
if (file.isDirectory) {,710d4e098cc9e739824be6db0286674b0b5d6e6e,2,1
* - doReplaceBatch - when the user chooses to initiate a Replace All. Use getReplaceText() to get the current replacement text.,7b2d805c35749cef19993c91a239388b4911f751,12,0
* - doReplaceAll - when the user chooses to perform a Replace All. Use getReplaceText() to get the current replacement text.,7b2d805c35749cef19993c91a239388b4911f751,12,0
* - doReplaceAll - when the user chooses to initiate a Replace All. Use getReplaceText() to get the current replacement text.,7b2d805c35749cef19993c91a239388b4911f751,12,1
".on(""click"", ""#replace-batch"", function (e) {",7b2d805c35749cef19993c91a239388b4911f751,3,0
".on(""doReplaceBatch.FindReplace"", function (e) {",7b2d805c35749cef19993c91a239388b4911f751,3,0
".on(""doReplaceAll.FindReplace"", function (e) {",7b2d805c35749cef19993c91a239388b4911f751,3,0
".on(""doReplaceAll.FindReplace"", function (e) {",7b2d805c35749cef19993c91a239388b4911f751,3,1
}),7b2d805c35749cef19993c91a239388b4911f751,1,0
if (all === null) {,7b2d805c35749cef19993c91a239388b4911f751,1,0
} else if (all) {,7b2d805c35749cef19993c91a239388b4911f751,1,0
}),7b2d805c35749cef19993c91a239388b4911f751,1,0
"doReplace(editor, null);",7b2d805c35749cef19993c91a239388b4911f751,1,0
if (all) {,7b2d805c35749cef19993c91a239388b4911f751,1,1
templateVars.replaceBatchLabel = (templateVars.multifile ? Strings.BUTTON_REPLACE_ALL_IN_FILES : Strings.BUTTON_REPLACE_BATCH);,7b2d805c35749cef19993c91a239388b4911f751,0,0
templateVars.replaceAllLabel = Strings.BUTTON_REPLACE_ALL;,7b2d805c35749cef19993c91a239388b4911f751,0,0
"self.trigger(""doReplaceBatch"");",7b2d805c35749cef19993c91a239388b4911f751,0,0
"this.$(""#replace-yes, #replace-batch, #replace-all"").prop(""disabled"", !enable);",7b2d805c35749cef19993c91a239388b4911f751,0,0
templateVars.replaceAllLabel = (templateVars.multifile ? Strings.BUTTON_REPLACE_ALL_IN_FILES : Strings.BUTTON_REPLACE_ALL);,7b2d805c35749cef19993c91a239388b4911f751,0,1
"self.trigger(""doReplaceAll"");",7b2d805c35749cef19993c91a239388b4911f751,0,1
"this.$(""#replace-yes, #replace-all"").prop(""disabled"", !enable);",7b2d805c35749cef19993c91a239388b4911f751,0,1
findBar.close();,7b2d805c35749cef19993c91a239388b4911f751,0,0
